"Year","Month","Year_Month","flow_mm","Ca_flux","Mg_flux","K_flux","Na_flux","Al_Ferron_flux","TMAl_flux","OMAl_flux","Al_ICP_flux","NH4_flux","SO4_flux","NO3_flux","Cl_flux","PO4_flux","DOC_flux","TDN_flux","DON_flux","DIC_flux","SiO2_flux","Mn_flux","Fe_flux","F_flux","H_flux","pH_volwt","SpecCond_volwt","ANC_volwt"
1997,"09","1997-09",14.302,120.5827,46.4574,19.7257,137.8425,-888.88,-888.88,-888.88,-888.88,3.1703,564.99095,5.53025,46.4592,0.42105,396.6346,-888.88,8.08255,92.0795177955,926.7785,-888.88,-888.88,-888.88,0.3762,5.58,13.05,6.75
1997,"10","1997-10",19.992,162.6886,67.0371,44.22035,181.66815,-888.88,-888.88,-888.88,-888.88,5.5523,816.95695,9.9049,72.8465,0,637.88525,-888.88,24.3458,116.13610962875,1259.514,-888.88,-888.88,-888.88,0.998,5.3,13.87,6.41
1997,"11","1997-11",106.827,851.8588,316.3254,225.54635,749.70435,-888.88,-888.88,-888.88,-888.88,11.4225,4438.73295,186.29915,470.91765,0,4184.129,-888.88,244.5775,460.26672749825,5569.1885,-888.88,-888.88,-888.88,12.3415,4.94,15.83,-18.3
1997,"12","1997-12",13.631,126.3422,52.64575,22.60205,135.7033,-888.88,-888.88,-888.88,-888.88,2.1188,557.28695,59.2609,54.03565,0,262.04925,-888.88,20.64445,101.1854108335,876.455,-888.88,-888.88,-888.88,0.2098,5.81,13.8,14.25
1998,"01","1998-01",80.758,678.23455,254.24615,138.74435,535.55395,-888.88,-888.88,-888.88,-888.88,11.6502,3162.3981,755.43465,298.4673,0,2790.072,-888.88,132.83745,371.388121122,3747.7055,-888.88,-888.88,-888.88,9.0879,4.95,14.91,-11.92
1998,"02","1998-02",33.92,310.8398,122.2612,58.2519,300.36755,-888.88,-888.88,-888.88,-888.88,3.5915,1388.40555,172.7628,127.38795,0,725.14545,-888.88,45.7632,210.94191825125,1969.5305,-888.88,-888.88,-888.88,1.336,5.4,13.58,9.64
1998,"03","1998-03",191.222,1518.64815,549.0993,312.65085,1226.1539,-888.88,-888.88,-888.88,-888.88,44.0165,7085.8078,1522.39075,562.47585,0,5359.1255,-888.88,270.84275,935.06040041975,8560.0275,-888.88,-888.88,-888.88,17.5765,5.04,14.43,-11.98
1998,"04","1998-04",170.216,1177.37895,396.7055,226.84365,898.64435,-888.88,-888.88,-888.88,-888.88,22.5891,6101.7696,886.698,421.49845,0,6279.30525,-888.88,205.9777,620.05537996225,6934.687,-888.88,-888.88,-888.88,27.8114,4.79,14.73,-20.57
1998,"05","1998-05",66.739,495.22925,175.9112,100.51675,425.30855,-888.88,-888.88,-888.88,-888.88,6.6739,2515.90265,81.92115,188.7057,0,2520.85055,-888.88,185.35925,277.68283411825,3132.066,-888.88,-888.88,-888.88,5.8816,5.05,13.24,-11.97
1998,"06","1998-06",225.247,1637.1657,555.75395,319.92385,1436.01835,-888.88,-888.88,-888.88,-888.88,22.5247,8032.75325,73.121,517.88615,0,11375.66205,-888.88,706.2417,1001.1140983395,10478.54775,-888.88,-888.88,-888.88,29.1653,4.89,14.05,-17.03
1998,"07","1998-07",57.448,468.10935,149.8,65.61205,390.82195,-888.88,-888.88,-888.88,-888.88,5.7448,2116.07525,29.33765,130.24545,0,2285.02905,-888.88,157.52855,268.32098347375,3057.3905,-888.88,-888.88,-888.88,5.2536,5.04,13.16,-4.97
1998,"08","1998-08",11.851,109.17785,38.47515,19.16445,133.57315,-888.88,-888.88,-888.88,-888.88,1.1851,456.99555,17.72995,44.1393,0,399.0381,-888.88,17.7937,81.96943256175,858.5875,-888.88,-888.88,-888.88,0.1918,5.79,14.44,21.29
1998,"09","1998-09",11.334,107.67335,41.3064,19.15845,134.9763,-888.88,-888.88,-888.88,-888.88,1.1802,463.6624,5.48085,43.20375,0,317.63035,-888.88,14.6576,88.449628154,886.6105,-888.88,-888.88,-888.88,0.118,5.98,14.64,28.46
1998,"10","1998-10",76.043,651.48465,248.73715,175.25925,634.0726,-888.88,-888.88,-888.88,-888.88,9.9652,3211.8812,26.12915,319.6582,0.1726,2902.6877,-888.88,107.9061,352.40191614975,4853.69,-888.88,-888.88,-888.88,4.5066,5.23,13.87,-5.62
1998,"11","1998-11",60.863,500.7612,201.7369,94.5496,499.9933,-888.88,-888.88,-888.88,-888.88,6.0863,2477.11835,209.31565,254.18395,0.24525,1919.45805,-888.88,61.12075,316.994187009,3674.852,-888.88,-888.88,-888.88,3.4597,5.25,15.44,-4.3
1998,"12","1998-12",71.722,586.85925,218.5399,101.3539,556.45175,-888.88,-888.88,-888.88,-888.88,7.1722,2938.43655,298.02995,290.54195,0,2535.16065,-888.88,81.6333,349.944615027,4124.1985,-888.88,-888.88,-888.88,7.1022,5,14.25,-10.5
1999,"01","1999-01",89.122,788.98145,292.2619,158.9582,627.16395,-888.88,-888.88,-888.88,-888.88,8.9122,3447.2703,845.71705,315.80765,0,2816.9659,-888.88,68.2234,482.1276811115,4232.7625,-888.88,-888.88,-888.88,8.2734,5.03,14.47,-12.64
1999,"02","1999-02",24.429,210.9695,84.7821,41.5205,195.2709,-888.88,-888.88,-888.88,-888.88,2.4429,952.9921,184.1568,85.5886,0.1647,633.8486,-888.88,20.067,131.4943467435,1310.372,-888.88,-888.88,-888.88,1.0552,5.36,13.4,0.97
1999,"03","1999-03",109.576,853.62245,320.69965,218.418,689.97645,-888.88,-888.88,-888.88,-888.88,10.9576,4074.40485,1036.56725,491.23935,5.42345,4966.73645,-888.88,98.1058,475.5179452665,4341.102,-888.88,-888.88,-888.88,15.1376,4.86,15.43,-17.57
1999,"04","1999-04",177.399,1395.66795,482.87275,267.42765,1107.836,-888.88,-888.88,-888.88,-888.88,17.7399,6597.0889,1267.2895,709.27605,0,6312.0067,-888.88,219.649,680.03077536875,7143.7365,-888.88,-888.88,-888.88,21.858,4.91,14.16,-14.58
1999,"05","1999-05",137.235,1032.26805,359.14415,212.52425,938.4376,-888.88,-888.88,-888.88,-888.88,22.93185,5146.65875,331.3267,475.62805,0,5258.6394,-888.88,267.5088,552.24451085325,6049.2445,-888.88,-888.88,-888.88,13.9798,4.99,13.7,-13.07
1999,"06","1999-06",9.83,87.816,31.78595,17.7833,99.0821,-888.88,-888.88,-888.88,-888.88,0.983,391.9456,20.5961,39.2801,0,261.507,-888.88,17.53245,59.3479329305,595.026,-888.88,-888.88,-888.88,0.2371,5.62,14.14,14.23
1999,"07","1999-07",12.738,119.3029,46.1445,25.05805,159.08875,-888.88,-888.88,-888.88,-888.88,1.4766,510.1457,22.5762,48.4567,0.12345,333.26775,-888.88,23.7986,109.66654390425,951.1705,-888.88,-888.88,-888.88,0.1173,6.04,15.53,31.29
1999,"08","1999-08",3.961,39.1074,16.95115,9.70695,57.4837,-888.88,-888.88,-888.88,-888.88,0.7135,157.7158,11.57695,17.6421,0.14005,101.40615,-888.88,5.226825,36.357510827,309.971,-888.88,-888.88,-888.88,0.0297,6.12,15.86,38.45
1999,"09","1999-09",169.322,1497.967,597.82155,235.268,1111.64855,-888.88,-888.88,-888.88,-888.88,16.9322,6770.84145,169.0626,582.06605,6.63435,6663.6604,-888.88,200.61735,869.3330454455,9828.5345,-888.88,-888.88,-888.88,9.5081,5.25,13.83,-8
1999,"10","1999-10",69.135,562.8443,214.3772,108.7675,444.6487,-888.88,-888.88,-888.88,-888.88,6.9135,2733.59635,42.521,272.3497,0,2433.06765,-888.88,69.5741,367.331715544,3849.3135,-888.88,-888.88,-888.88,4.5136,5.19,13.17,-3.13
1999,"11","1999-11",98.111,825.4294,304.3378,143.7373,738.6767,-888.88,-888.88,-888.88,-888.88,9.8111,3828.1404,310.7181,496.8628,0,3151.9323,-888.88,85.1106,485.81017959,5238.37,-888.88,-888.88,-888.88,7.378,5.12,13.77,-4.8
1999,"12","1999-12",31.799,276.99345,101.6614,47.5758,267.5018,-888.88,-888.88,-888.88,-888.88,3.1799,1256.68605,157.48005,161.60705,0,776.5226,-888.88,22.8037,169.64722421675,1835.779,-888.88,-888.88,-888.88,1.372,5.37,13.55,6.18
2000,"01","2000-01",23.712,209.5546,83.7305,41.5317,219.8876,-888.88,-888.88,-888.88,-888.88,2.4708,941.4335,184.7629,115.54685,0,464.6752,-888.88,17.6176,186.33791825675,1406.956,-888.88,-888.88,-888.88,0.6333,5.57,14.02,12.87
2000,"02","2000-02",22.578,230.32095,89.7414,51.2001,176.5492,-888.88,-888.88,-888.88,-888.88,3.47405,921.64735,379.04945,125.84755,0,669.6433,-888.88,24.3327,167.26973718575,1147.014,-888.88,-888.88,-888.88,2.2518,5,17.34,-6.92
2000,"03","2000-03",108.663,965.03115,353.40135,194.73795,734.36615,-888.88,-888.88,-888.88,-888.88,10.8663,4224.2668,1561.2087,559.43825,0,2923.0812,-888.88,116.17955,469.99888189725,5339.864,-888.88,-888.88,-888.88,11.5519,4.97,15.66,-12.84
2000,"04","2000-04",317.986,2320.9056,769.67905,594.247,1617.65315,-888.88,-888.88,-888.88,-888.88,42.5539,11387.83435,3759.3237,1356.71825,0,10693.322,-888.88,298.2454,1510.93066315575,11127.353,-888.88,-888.88,-888.88,55.457,4.76,15.78,-18
2000,"05","2000-05",139.324,933.2169,315.8733,232.45015,813.23005,-888.88,-888.88,-888.88,-888.88,13.9324,5132.46865,358.94975,495.5337,0,4831.88635,-888.88,137.7709,534.27547011875,5316.005,-888.88,-888.88,-888.88,18.9709,4.87,13.73,-13.47
2000,"06","2000-06",18.17,144.84495,53.11805,32.17945,161.9643,-888.88,-888.88,-888.88,-888.88,1.817,719.00555,17.7042,79.0188,0,445.6118,-888.88,17.9896,85.56497031425,1007.419,-888.88,-888.88,-888.88,0.7658,5.38,13.1,4.32
2000,"07","2000-07",8.603,73.66685,28.31385,14.07845,92.8086,-888.88,-888.88,-888.88,-888.88,0.8603,345.45725,8.3808,33.3221,0,258.0375,-888.88,9.0845,52.9702525035,575.9135,-888.88,-888.88,-888.88,0.1683,5.71,14.03,18.4
2000,"08","2000-08",28.625,242.5954,93.33595,35.6133,267.6963,-888.88,-888.88,-888.88,-888.88,2.8625,1147.47875,12.4043,101.9236,0,844.9234,-888.88,35.82945,151.12482980175,1826.827,-888.88,-888.88,-888.88,0.731,5.59,13.71,8.73
2000,"09","2000-09",34.76,309.7601,119.5259,38.45655,368.7737,-888.88,-888.88,-888.88,-888.88,3.476,1419.8204,12.7677,128.842,0,900.89785,-888.88,40.0721,200.5392414035,2420.303,-888.88,-888.88,-888.88,0.926,5.57,14.25,18.47
2000,"10","2000-10",36.333,295.393,130.68265,84.9069,348.3242,-888.88,-888.88,-888.88,-888.88,3.6333,1499.21365,6.66775,155.23135,0,957.56835,-888.88,35.55055,244.62826942975,2329.5655,-888.88,-888.88,-888.88,0.6995,5.72,13.71,14.05
2000,"11","2000-11",56.779,465.5563,196.9298,91.73915,477.424,-888.88,-888.88,-888.88,-888.88,5.6779,2326.55735,104.6406,258.17835,0,1642.37465,-888.88,79.8237,266.26635615475,3300.0055,-888.88,-888.88,-888.88,2.2291,5.41,13.62,6.09
2000,"12","2000-12",91.132,746.4726,282.8723,154.2936,657.29795,-888.88,-888.88,-888.88,-888.88,9.1132,3416.40155,525.27325,383.5289,0,2986.5429,-888.88,140.92315,624.4528421445,4668.77,-888.88,-888.88,-888.88,8.6033,5.03,14.91,-13.74
2001,"01","2001-01",10.152,88.46985,35.96355,18.288,104.3867,-888.88,-888.88,-888.88,-888.88,1.50225,399.66235,66.2365,42.34015,0,189.0894,-888.88,4.9595,85.018282822,681.909,-888.88,-888.88,-888.88,0.1434,5.85,14.07,18.17
2001,"02","2001-02",8.798,88.6883,37.72595,19.16715,96.6917,-888.88,-888.88,-888.88,-888.88,2.2792,356.24895,88.632,40.08745,0,172.2807,-888.88,9.373,68.62576558075,594.7485,-888.88,-888.88,-888.88,0.0951,5.97,15.02,21.33
2001,"03","2001-03",6.873,70.54765,30.18765,15.6119,91.7319,-888.88,-888.88,-888.88,-888.88,1.65525,276.78405,60.50875,31.5624,0,112.99915,-888.88,6.3308,61.52081002125,486.758,-888.88,-888.88,-888.88,0.0483,6.15,15.33,30.88
2001,"04","2001-04",206.668,1687.4704,616.5539,377.93945,1341.84815,-888.88,-888.88,-888.88,-888.88,20.6668,7816.14845,2488.602,717.54015,0,7388.6657,-888.88,357.4059,992.7896507205,9155.398,-888.88,-888.88,-888.88,24.6589,4.92,16.06,-13.73
2001,"05","2001-05",123.782,716.2745,251.3059,161.3975,633.1908,-888.88,-888.88,-888.88,-888.88,12.3782,4124.18695,500.31375,309.4625,3.06965,7797.60065,-888.88,185.70445,478.06172666925,4340.235,-888.88,-888.88,-888.88,20.4122,4.78,16.15,-19.49
2001,"06","2001-06",74.639,512.705,178.08215,102.1292,458.6534,-888.88,-888.88,-888.88,-888.88,8.67915,2711.5671,134.87645,215.1544,0,3621.7848,-888.88,84.1882,302.57053747575,3148.956,-888.88,-888.88,-888.88,8.994,4.92,14.09,-15.39
2001,"07","2001-07",7.914,75.61655,29.8725,12.8185,101.79955,-888.88,-888.88,-888.88,-888.88,0.7914,319.2219,10.50555,29.62275,0,182.48195,-888.88,5.6268,65.20138671575,621.2655,-888.88,-888.88,-888.88,0.0449,6.25,15.42,35.1
2001,"08","2001-08",1.236,16.0658,5.8812,2.89255,21.15215,-888.88,-888.88,-888.88,-888.88,0.1236,51.47315,1.45725,5.2948,0,24.5122,-888.88,1.31465,15.665662499,116.32,-888.88,-888.88,-888.88,0.0036,6.53,19.8,70.65
2001,"09","2001-09",34.501,317.16305,132.33495,63.37375,363.7143,-888.88,-888.88,-888.88,-888.88,3.4501,1354.1637,95.2062,200.4638,0,1346.3783,-888.88,50.7614,238.0892192025,2222.3685,-888.88,-888.88,-888.88,1.0647,5.51,15.16,11.37
2001,"10","2001-10",16.401,143.2799,61.6411,44.27245,174.75,-888.88,-888.88,-888.88,-888.88,1.6401,661.2909,1.6401,95.39735,0,532.92925,-888.88,13.904725,114.95973759775,1166.933,-888.88,-888.88,-888.88,0.2511,5.81,14.6,17.08
2001,"11","2001-11",45.034,388.55285,158.7643,77.4603,387.23145,-888.88,-888.88,-888.88,-888.88,4.5034,1902.193,44.98465,305.00865,0,1834.5356,-888.88,53.6189,222.522408468,2884.577,-888.88,-888.88,-888.88,3.0463,5.17,15.62,-2.7
2001,"12","2001-12",50.087,423.6496,171.78255,75.3816,427.5659,-888.88,-888.88,-888.88,-888.88,5.2376,2066.6016,84.8008,323.4019,0,1564.13805,-888.88,57.81835,258.21348063725,3062.573,-888.88,-888.88,-888.88,2.4326,5.31,14.74,0.49
2002,"01","2002-01",12.409,118.24915,48.2647,20.48455,131.186,-888.88,-888.88,-888.88,-888.88,1.34715,507.3226,51.835,65.23225,0,252.50565,-888.88,9.6137,103.4656075495,850.2445,-888.88,-888.88,-888.88,0.1542,5.91,14.87,18.99
2002,"02","2002-02",29.817,279.04685,114.20575,49.8744,266.72575,-888.88,-888.88,-888.88,-888.88,2.9817,1241.0282,170.6853,176.8215,0,820.1238,-888.88,36.3279,165.98406368975,1791.634,-888.88,-888.88,-888.88,1.1616,5.41,15.09,-1.22
2002,"03","2002-03",70.547,623.59115,244.4208,114.10925,569.2678,-888.88,-888.88,-888.88,-888.88,7.0547,2930.32445,448.30145,423.53235,0,2106.46895,-888.88,77.45885,379.88198601175,3831.8805,-888.88,-888.88,-888.88,4.9241,5.16,15.39,-5.98
2002,"04","2002-04",316.229,2286.44145,793.8306,579.17065,1915.8458,-888.88,-888.88,-888.88,-888.88,31.6229,11975.04995,1829.39865,1312.59615,16.14055,12973.44705,-888.88,582.02785,1433.3622360655,12434.703,-888.88,-888.88,-888.88,45.3876,4.84,16.04,-21.88
2002,"05","2002-05",105.216,754.8439,266.20325,151.0186,692.13455,-888.88,-888.88,-888.88,-888.88,13.17465,4030.57635,117.1343,376.08325,0,3502.3165,-888.88,130.14755,461.533963879,4669.9965,-888.88,-888.88,-888.88,8.7107,5.08,13.2,-8.6
2002,"06","2002-06",52.536,412.98565,151.45275,70.82045,419.4916,-888.88,-888.88,-888.88,-888.88,5.2536,2081.07505,5.5429,176.3226,0,1698.17315,-888.88,66.19685,256.32905131375,2782.7945,-888.88,-888.88,-888.88,2.4376,5.33,13.2,3.18
2002,"07","2002-07",5.809,56.1627,19.8336,9.2387,70.4624,-888.88,-888.88,-888.88,-888.88,0.5809,235.98745,2.2124,22.57685,0.00595,132.11775,-888.88,7.55965,50.8231393295,433.841,-888.88,-888.88,-888.88,0.0373,6.19,15.41,32.14
2002,"08","2002-08",0.881,12.64835,4.4858,2.20665,15.22915,-888.88,-888.88,-888.88,-888.88,0.0881,37.42315,0.56025,3.88,0.00855,15.61595,-888.88,1.301,16.016147856,85.8405,-888.88,-888.88,-888.88,0.0019,6.66,20.42,90.15
2002,"09","2002-09",12.958,127.52975,49.3696,33.65445,148.72725,-888.88,-888.88,-888.88,-888.88,1.2958,527.805,22.1138,73.55285,0.5204,543.68385,-888.88,16.59555,108.666555611,952.4955,-888.88,-888.88,-888.88,0.5385,5.38,16.49,16.79
2002,"10","2002-10",42.639,348.9817,141.18245,56.64325,366.25835,-888.88,-888.88,-888.88,-888.88,4.2639,1792.948,5.8256,269.48675,0,1451.46595,-888.88,34.06945,230.93928188625,2743.641,-888.88,-888.88,-888.88,2.0963,5.31,14.3,5.31
2002,"11","2002-11",115.997,873.39085,321.85055,183.0119,855.59245,-888.88,-888.88,-888.88,-888.88,11.5997,4599.3835,167.7489,624.0895,0,4116.14135,-888.88,90.8967,563.07460447375,5971.942,-888.88,-888.88,-888.88,9.6499,5.08,14.7,-12.62
2002,"12","2002-12",25.133,203.5763,81.06975,38.72175,227.4705,-888.88,-888.88,-888.88,-888.88,2.5133,1002.7148,63.7917,120.38225,0,669.27955,-888.88,15.77375,161.58257777225,1476.321,-888.88,-888.88,-888.88,0.9044,5.44,13.83,10.39
2003,"01","2003-01",14.522,123.00145,51.2294,23.84585,148.14375,-888.88,-888.88,-888.88,-888.88,1.4522,579.7487,46.74425,66.66465,0,331.1596,-888.88,6.66115,106.449057098,919.355,-888.88,-888.88,-888.88,0.2773,5.72,13.88,16.43
2003,"02","2003-02",7.479,71.60645,30.5483,14.6271,92.21765,-888.88,-888.88,-888.88,-888.88,0.7479,300.1378,40.20125,33.923,0,121.0946,-888.88,2.599,84.4137616425,554.5775,-888.88,-888.88,-888.88,0.0584,6.11,15.24,33.04
2003,"03","2003-03",99.08,898.11925,353.36615,204.508,836.4572,-888.88,-888.88,-888.88,-888.88,9.908,3849.68015,1518.0478,552.40215,0,2589.69525,-888.88,21.9921,575.29402781475,5188.5235,-888.88,-888.88,-888.88,7.4498,5.12,16.29,-1.76
2003,"04","2003-04",177.431,1300.73875,470.41255,296.6307,1135.26435,-888.88,-888.88,-888.88,-888.88,20.0365,6624.78095,1361.60255,755.1707,0,6402.19845,-888.88,95.74805,760.66931245475,7369.5775,-888.88,-888.88,-888.88,20.2702,4.94,14.58,-13.29
2003,"05","2003-05",123.719,828.57055,290.728,195.3019,754.6357,-888.88,-888.88,-888.88,-888.88,12.3719,4648.31925,289.90685,443.90425,0,5209.39105,-888.88,92.4596,495.588697028,4868.104,-888.88,-888.88,-888.88,14.9941,4.92,13.99,-15.87
2003,"06","2003-06",32.485,247.112,90.41785,47.8252,254.1028,-888.88,-888.88,-888.88,-888.88,3.2485,1255.00315,8.91725,117.59155,1.14635,988.93065,-888.88,24.4135,156.45850107075,1705.644,-888.88,-888.88,-888.88,1.5339,5.33,12.6,5.63
2003,"07","2003-07",9.821,97.0336,36.4323,15.96295,120.8592,-888.88,-888.88,-888.88,-888.88,1.0002,392.5524,5.87925,39.14585,0,253.266,-888.88,4.7852,97.83796338425,735.07,-888.88,-888.88,-888.88,0.0771,6.11,15.17,30.34
